# Time-averaged data for fix 9
# TimeStep c_msd[4]
160600 665.246
160700 665.421
160800 665.749
160900 666.262
161000 666.863
161100 667.422
161200 667.865
161300 668.247
161400 668.691
161500 669.324
161600 670.223
161700 671.244
161800 672.065
161900 672.595
162000 672.925
162100 673.188
162200 673.56
162300 674.106
162400 674.815
162500 675.609
162600 676.425
162700 677.187
162800 677.75
162900 678.082
163000 678.224
163100 678.286
163200 678.442
163300 678.787
163400 679.259
163500 679.706
163600 680.028
163700 680.24
163800 680.472
163900 680.75
164000 681.018
164100 681.298
164200 681.713
164300 682.302
164400 683.026
164500 683.823
164600 684.594
164700 685.22
164800 685.673
164900 686.068
165000 686.554
165100 687.127
165200 687.615
165300 687.88
165400 687.822
165500 687.481
165600 687.042
165700 686.739
165800 686.788
165900 687.309
166000 688.296
166100 689.555
166200 690.897
166300 692.218
166400 693.416
166500 694.4
166600 695.198
166700 695.938
166800 696.815
166900 697.895
167000 699.055
167100 700.118
167200 701.008
167300 701.807
167400 702.594
167500 703.345
167600 703.984
167700 704.4
167800 704.571
167900 704.622
168000 704.736
168100 705.134
168200 705.974
168300 707.116
168400 708.288
168500 709.246
168600 709.958
168700 710.571
168800 711.286
168900 712.249
169000 713.477
169100 714.797
169200 715.83
169300 716.392
169400 716.534
169500 716.391
169600 716.138
169700 716.091
169800 716.496
169900 717.231
170000 718.043
170100 718.848
170200 719.59
170300 720.163
170400 720.516
170500 720.711
170600 720.944
170700 721.378
170800 722.055
170900 722.965
171000 724.062
171100 725.178
171200 726.176
171300 727.03
171400 727.791
171500 728.523
171600 729.281
171700 730.109
171800 730.945
171900 731.723
172000 732.516
172100 733.393
172200 734.313
172300 735.159
172400 735.895
172500 736.685
172600 737.609
172700 738.569
172800 739.565
172900 740.582
173000 741.515
173100 742.351
173200 743.217
173300 744.257
173400 745.417
173500 746.524
173600 747.485
173700 748.262
173800 748.911
173900 749.465
174000 749.862
174100 750.108
174200 750.336
174300 750.672
174400 751.067
174500 751.366
174600 751.606
174700 752.038
174800 752.801
174900 753.727
175000 754.625
175100 755.447
175200 756.229
175300 757.05
175400 758.007
175500 759.08
175600 760.19
175700 761.332
175800 762.451
175900 763.41
176000 764.085
176100 764.527
176200 764.94
176300 765.439
176400 765.999
176500 766.618
176600 767.337
176700 768.103
176800 768.862
176900 769.589
177000 770.181
177100 770.559
177200 770.823
177300 771.145
177400 771.68
177500 772.566
177600 773.926
177700 775.651
177800 777.435
177900 779.186
178000 780.817
178100 782.241
178200 783.306
178300 784.024
178400 784.599
178500 785.202
178600 785.862
178700 786.564
178800 787.328
178900 788.172
179000 789.063
179100 789.871
179200 790.523
179300 791.048
179400 791.56
179500 792.119
179600 792.632
179700 793.038
179800 793.357
179900 793.671
180000 794.098
180100 794.784
180200 795.844
180300 797.24
180400 798.761
180500 800.139
180600 801.182
180700 801.733
180800 801.908
180900 801.963
181000 802.02
181100 802.04
181200 802.002
181300 801.984
181400 802.035
181500 802.113
181600 802.225
181700 802.527
181800 803.173
181900 804.147
182000 805.267
182100 806.302
182200 807.185
182300 807.938
182400 808.513
182500 808.977
182600 809.504
182700 810.259
182800 811.276
182900 812.402
183000 813.356
183100 813.97
183200 814.297
183300 814.477
183400 814.737
183500 815.333
183600 816.31
183700 817.511
183800 818.724
183900 819.839
184000 820.85
184100 821.774
184200 822.53
184300 823.024
184400 823.326
184500 823.602
184600 823.952
184700 824.309
184800 824.598
184900 824.914
185000 825.362
185100 825.879
185200 826.328
185300 826.774
185400 827.395
185500 828.292
185600 829.426
185700 830.657
185800 831.861
185900 832.995
186000 834.07
186100 835.056
186200 835.989
186300 836.906
186400 837.831
186500 838.783
186600 839.859
186700 841.153
186800 842.595
186900 843.996
187000 845.195
187100 845.987
187200 846.249
187300 846.217
187400 846.309
187500 846.729
187600 847.336
187700 847.952
187800 848.584
187900 849.338
188000 850.135
188100 850.794
188200 851.359
188300 852
188400 852.726
188500 853.411
188600 854.035
188700 854.686
188800 855.348
188900 855.918
189000 856.448
189100 857.039
189200 857.719
189300 858.473
189400 859.364
189500 860.444
189600 861.698
189700 863.015
189800 864.315
189900 865.516
190000 866.64
190100 867.789
190200 869.049
190300 870.308
190400 871.439
190500 872.479
190600 873.53
190700 874.62
190800 875.706
190900 876.679
191000 877.473
191100 878.198
191200 878.934
191300 879.692
191400 880.513
191500 881.383
191600 882.171
191700 882.738
191800 883.068
191900 883.276
192000 883.545
192100 884.062
192200 884.892
192300 886.012
192400 887.248
192500 888.351
192600 889.212
192700 889.825
192800 890.252
192900 890.742
193000 891.618
193100 892.895
193200 894.318
193300 895.639
193400 896.781
193500 897.709
193600 898.414
193700 898.978
193800 899.48
193900 899.928
194000 900.349
194100 900.887
